time|phrase|quote|title|author|ampm|score|keep
00:00|midnight|At length, long after midnight, the dentist started to go to bed, undressing himself with his eyes still fixed on the great tooth.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
00:00|midnight|The facts of the matter were that the German woman who lived below had been awakened some hours after midnight by the sounds of Trina's weeping.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
00:00|midnight|Until midnight the partners lay broad awake, rolled in their blankets under the open sky, talking and discussing and making plans.|McTeague: A Story of San Francisco|Frank Norris|explicit|5.0|
00:00|midnight|On Tuesday nights the Owl Club danced; then there was a little stir in the streets, and here and there one could see a lighted window until midnight.|My Ántonia|Willa Cather|explicit|5.0|
00:00|midnight|Again, he would sit until nearly midnight, talking about Latin and English poetry, or telling me about his long stay in Italy.|My Ántonia|Willa Cather|explicit|5.0|
00:00|midnight|After dinner he went to a play; and it was not until his return home, after midnight, that he drew Madame Olenska's missive out again and re-read it slowly a number of times.|The Age of Innocence|Edith Wharton|explicit|5.0|
00:00|midnight|It was now past midnight, and the throng on the stands was dispersing, while the long trails of red-lit boats scattered and faded beneath a sky repossessed by the tranquil splendour of the moon.|The House of Mirth|Edith Wharton|explicit|5.0|
00:00|midnight|The evening before, he had played poker at Vergil Gunch's till midnight, and after such holidays he was irritable before breakfast.|Babbitt|Sinclair Lewis|explicit|5.0|
00:00|midnight|If people had ever lived and loved here, read thrillers at midnight and lain in beautiful indolence on a Sunday morning, there were no signs of it.|Babbitt|Sinclair Lewis|explicit|5.0|
00:00|midnight|He awed Babbitt by confessing that he often sat up till midnight reading the figures and footnotes in Government reports, or skimming (with amusement at the author's mistakes) the latest volumes of chemistry, archaeology, and ichthyology.|Babbitt|Sinclair Lewis|explicit|5.0|
00:00|midnight|At midnight, as Paul and he blundered to their cottage over the pungent wet grass, and pine-roots confusing in the darkness, Babbitt rejoiced that he did not have to explain to his wife where he had been all evening.|Babbitt|Sinclair Lewis|explicit|5.0|
00:00|midnight|He did not deny that he had been a fool; he saw it almost as clearly as at midnight; but anything, he struggled, was better than going back to a life of barren heartiness.|Babbitt|Sinclair Lewis|explicit|5.0|
00:00|midnight|All week, from eight each morning till midnight, Carol fed them, bathed them, smoothed sheets, took temperatures.|Main Street|Sinclair Lewis|explicit|5.0|
00:00|twelve o'clock|I looked at my watch. It was twelve o'clock. My back was aching sorely, and I felt extremely tired and hungry.|The Sea-Wolf|Jack London|am-cue|5.0|
00:00|midnight|At midnight the café was crowded. By some chance the little table at which I sat had escaped the eye of incomers, and two vacant chairs at it extended their arms with venal hospitality to the influx of patrons.|The Four Million|O. Henry|explicit|5.0|
00:00|twelve o'clock|If it were your Harry, mother, or your Willie, that were going to be torn from you by a brutal trader, tomorrow morning, - if you had seen the man, and heard that the papers were signed and delivered, and you had only from twelve o'clock till morning to make good your escape, - how fast could you walk?|Uncle Tom's Cabin|Harriet Beecher Stowe|am-cue|5.0|
00:00|midnight|At midnight, Tom waked, with a sudden start. Something black passed quickly by him to the side of the boat, and he heard a splash in the water.|Uncle Tom's Cabin|Harriet Beecher Stowe|explicit|5.0|
00:00|twelve o'clock|Half-past twelve o'clock came; Turkey began to glow in the face, overturn his inkstand, and become generally obstreperous; Nippers abated down into quietude and courtesy; Ginger Nut munched his noon apple; and Bartleby remained standing at his window in one of his profoundest dead-wall reveries.|Bartleby, the Scrivener: A Story of Wall-Street|Herman Melville|am-cue|5.0|
00:00|midnight|Some time toward midnight Tom Buchanan and Mrs. Wilson stood face to face discussing, in impassioned voices, whether Mrs. Wilson had any right to mention Daisy's name.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|On weekends his Rolls-Royce became an omnibus, bearing parties to and from the city between nine in the morning and long past midnight, while his station wagon scampered like a brisk yellow bug to meet all trains.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|The first supper - there would be another one after midnight - was now being served, and Jordan invited me to join her own party, who were spread around a table on the other side of the garden.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|Until long after midnight a changing crowd lapped up against the front of the garage, while George Wilson rocked himself back and forth on the couch inside.|The Great Gatsby|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|Kerry wormed permission from the watchman to sleep on the platform and, having collected a huge pile of rugs from the booths to serve as mattresses and blankets, they talked until midnight, and then fell into a dreamless sleep, though Amory tried hard to stay awake and watch that marvellous moon settle on the sea.|This Side of Paradise|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|Mr. Rooney, pander to the dull, conducted the class and smoked innumerable Pall Malls as he drew diagrams and worked equations from six in the morning until midnight.|This Side of Paradise|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|Long after midnight the towers and spires of Princeton were visible, with here and there a late-burning light - and suddenly out of the clear darkness the sound of bells.|This Side of Paradise|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|About midnight he began to realize that he was hungry. He went down into Fifty-second Street, where it was so cold that he could scarcely see; the moisture froze on his lashes and in the corners of his lips.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|It was after midnight and pitch dark in their room. Gloria was dozing off and Anthony's even breathing beside her made her suppose that he was asleep, when suddenly she saw him raise himself on his elbow and stare at the window.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|She wanted not to talk but only to read "Penrod," stretched upon the lounge until at midnight she fell asleep.|The Beautiful and Damned|F. Scott Fitzgerald|explicit|5.0|
00:00|midnight|It will be quite dark in Neville's Court long before midnight, only the pillars opposite will always be white, and the fountains.|Jacob's Room|Virginia Woolf|explicit|5.0|
00:00|midnight|Until midnight or later there would be undergraduates in his room, sometimes as many as twelve, sometimes three or four; but nobody got up when they went or when they came; Sopwith went on talking.|Jacob's Room|Virginia Woolf|explicit|5.0|
00:00|midnight|Long ago great people lived here, and coming back from Court past midnight stood, huddling their satin skirts, under the carved door-posts while the footman roused himself from his mattress on the floor, hurriedly fastened the lower buttons of his waistcoat, and let them in.|Jacob's Room|Virginia Woolf|explicit|5.0|
00:00|midnight|Then we had to find the rule and the string again, and a new hole was made; and, about midnight, the picture would be up - very crooked and insecure, the wall for yards round looking as if it had been smoothed down with a rake, and everybody dead beat and wretched - except Uncle Podger.|Three men in a boat (to say nothing of the dog)|Jerome K. Jerome|explicit|5.0|
00:00|midnight|The Cistercian monks, whose abbey stood there in the thirteenth century, wore no clothes but rough tunics and cowls, and ate no flesh, nor fish, nor eggs. They lay upon straw, and they rose at midnight to mass.|Three men in a boat (to say nothing of the dog)|Jerome K. Jerome|explicit|5.0|
00:00|midnight|The case was becoming serious. it was now past midnight. The hotels at Skiplake and Henley would be crammed; and we could not go round, knocking up cottagers and householders in the middle of the night, to know if they let apartments!|Three men in a boat (to say nothing of the dog)|Jerome K. Jerome|explicit|5.0|
00:00|midnight|Helen, agreeing here, disagreeing there, would have talked till midnight, but Margaret, with her packing to do, focussed the conversation on Henry.|Howards End|E. M. Forster|explicit|5.0|
00:00|midnight|The house had enshadowed the tree at first, but as the moon rose higher the two disentangled, and were clear for a few moments at midnight.|Howards End|E. M. Forster|explicit|5.0|
00:00|midnight|One thing he could do was to go out and keep away till midnight; they could not go then; and he saw them calling at the house every hour to ask if he was in.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
00:00|midnight|He always felt horribly ill in the morning, but his absinthe at mid-day put him on his feet again, and by the time he came home, at midnight, he was able to talk with the brilliancy which had astonished Philip when first he made his acquaintance.|Of Human Bondage|W. Somerset Maugham|explicit|5.0|
